year_code,quarter_code,commercial_district_code,commercial_change_now,rdi_now,store_density_now,commercial_change_previous,rdi_previous,store_density_previous,rdi_diff,store_density_diff,commercial_change_diff
2022,1,3110482,3,1.981610695851377,0.0014145071856965,3,2.1525602824796377,0.0014993776168382,-0.17094958662826065,-8.487043114169994e-05,0
2022,1,3110671,2,3.0060833168560066,0.0016511778690296,3,3.2580161865194786,0.0015301491247028,-0.25193286966347195,0.00012102874432680009,-1
2022,1,3110266,2,4.238150929674094,0.0016309065560689,2,4.839597878861747,0.0015519917227108,-0.6014469491876531,7.89148333581e-05,0
2022,1,3110741,2,2.407048427725936,0.001929320485027,2,2.325543429701555,0.0019189477942473,0.08150499802438116,1.0372690779699963e-05,0
2022,1,3111039,0,3.789308005556185,0.0021020356555822,0,2.974752148088648,0.0020388165381211,0.8145558574675369,6.321911746110008e-05,0
2022,1,3110789,1,4.615834596600875,0.0020580175972066,1,4.466925696522178,0.002000208114139,0.1489089000786965,5.780948306759962e-05,0
2022,1,3110924,1,4.396338235307517,0.001087648556876,1,3.873367603490384,0.0010345925297113,0.5229706318171328,5.305602716470007e-05,0
2022,1,3110450,2,4.496870131279629,0.0017297418653658,2,4.073602330977056,0.0016123847476566,0.4232678003025736,0.00011735711770920003,0
2022,1,3110560,3,4.431901320120125,0.0019093475012452,3,2.97190658141987,0.0017433172837456,1.4599947387002548,0.00016603021749959988,0
2022,1,3110128,1,5.454721676860812,0.0020538529958761,1,5.915549290686682,0.0019042613406646,-0.46082761382587023,0.0001495916552115,0
2022,1,3110612,2,2.8285585491637844,0.001626616934691,0,2.841275878355477,0.001471701036149,-0.01271732919169244,0.00015491589854199996,2
2022,1,3110452,0,5.364530965810665,0.001526311118999,0,6.117966049422378,0.0014908155115804,-0.7534350836117136,3.549560741859998e-05,0
2022,1,3110176,2,5.937907048680854,0.001588849968223,2,5.564758963989894,0.0014927799701444,0.3731480846909605,9.606999807860008e-05,0
2022,1,3110576,2,1.8415260346754243,0.002709100473435,2,2.273064236808244,0.0025907417148869,-0.43153820213281957,0.00011835875854810003,0
2022,1,3110558,2,2.871697868505007,0.0013031362352736,2,2.8514514179874264,0.0011880621524451,0.020246450517580783,0.00011507408282849987,0
2022,1,3110544,2,2.382641891052235,0.003330680768046,2,2.569342248589576,0.0028236985316767,-0.1867003575373407,0.0005069822363693,0
2022,1,3110460,2,2.980543788989872,0.0020522863543077,2,3.123676859662446,0.0019315636275838,-0.14313307067257375,0.00012072272672389978,0
2022,1,3110509,2,1.418452680356637,0.0030134800176564,2,2.158870206302635,0.0020033275610335,-0.7404175259459977,0.0010101524566229,0
2022,1,3110739,1,1.871593786359453,0.0008617800545794,1,1.7934099215460522,0.0008139033848805,0.07818386481340078,4.787666969889993e-05,0
2022,1,3110477,0,3.662659752317525,0.0022018637203633,0,3.55754847561985,0.0021527149766051,0.10511127669767495,4.914874375819972e-05,0
2022,1,3110537,1,2.897793672224642,0.0027848293108021,1,2.485587641595076,0.0027658848937218,0.41220603062956584,1.8944417080300324e-05,0
2022,1,3111040,3,2.9482214861290825,0.0010158151916913,3,2.442947786843217,0.0009632730266038,0.5052736992858655,5.2542165087500026e-05,0
2022,1,3110575,0,2.022777854762053,0.0009086969286043,2,2.448718956968064,0.0008667570703611,-0.42594110220601067,4.1939858243199984e-05,-2
2022,1,3110379,1,2.797329725409966,0.0013360676112353,3,2.385606368443387,0.001273924931643,0.4117233569665788,6.214267959230003e-05,-2
2022,1,3110165,2,2.9663438332447,0.0017034706908984,2,3.0916270096897995,0.0016512169887236,-0.12528317644509945,5.225370217480001e-05,0
2022,1,3110881,2,1.5180493922545593,0.0025061479609262,2,1.4628284177626882,0.0024805314570667,0.05522097449187102,2.5616503859500137e-05,0
2022,1,3110745,0,2.641808435766299,0.0019107959973852,0,2.676303983489808,0.0018982249710866,-0.034495547723508935,1.2571026298599866e-05,0
2022,1,3110267,2,2.8089621418243023,0.0015833611813943,2,2.7578153014737445,0.001575404592543,0.05114684035055772,7.956588851299904e-06,0
2022,1,3110221,1,3.220447828668199,0.0009972416719711,1,2.899485650925518,0.0009335879482283,0.3209621777426812,6.365372374279995e-05,0
2022,1,3110753,1,5.038547889185742,0.001207116345709,1,4.413707338392467,0.0011845534233593,0.6248405507932748,2.2562922349700148e-05,0
2022,1,3111035,3,3.261604826774362,0.0013467871760608,3,2.774185159329005,0.0012205258783051,0.48741966744535725,0.0001262612977557,0
2022,1,3110474,3,1.9799322686012344,0.0010098199021985,3,1.993150503829954,0.0009064525106349,-0.013218235228719566,0.00010336739156360005,0
2022,1,3110626,2,2.374135115287284,0.0013918863970473,2,2.463066306618646,0.0012120359075412,-0.08893119133136196,0.0001798504895061,0
2022,1,3110680,1,4.419498233235633,0.0005436499482063,1,4.298309466955766,0.0005436499482063,0.12118876627986719,0.0,0
2022,1,3110158,2,6.177737397689964,0.0019964148466117,2,4.677364289957782,0.0019004910101379,1.500373107732182,9.592383647380009e-05,0
2022,1,3110691,0,3.2488351174678947,0.001984762148665,0,3.444790863744695,0.0018823228119597,-0.19595574627680046,0.0001024393367053001,0
2022,1,3110488,1,3.20220103717793,0.0018076799657717,1,3.016352822866306,0.0016472349983955,0.18584821431162402,0.00016044496737620002,0
2022,1,3110258,2,3.721496534825386,0.0017230239069567,2,3.9266961529009503,0.0014358532557972,-0.20519961807556442,0.0002871706511595,0
2022,1,3110644,1,2.0525105872339235,0.0002478519497686,1,2.302771099976783,0.0002395902181097,-0.25026051274285965,8.261731658900019e-06,0
2022,1,3110441,2,2.1806348674055944,0.0027951842446608,2,2.0243799623195304,0.0027038383543124,0.156254905086064,9.13458903484001e-05,0
2022,1,3110707,1,4.387160790292924,0.0007108698461936,1,4.066346379880811,0.0006839429580802,0.32081441041211356,2.692688811340002e-05,0
2022,1,3110168,2,4.293316918529523,0.0018286222100693,2,3.252628208831466,0.0017773524284786,1.0406887096980566,5.1269781590699984e-05,0
2022,1,3110852,0,2.890670205402431,0.0024443790598193,0,2.945717859024661,0.0023085802231627,-0.05504765362222974,0.00013579883665660025,0
2022,1,3110776,0,3.031714270992562,0.0012924213117636,0,3.610332421265227,0.0013187972569017,-0.5786181502726646,-2.6375945138100085e-05,0
2022,1,3110804,0,2.9354724220156068,0.0015435976594751,0,3.069290717308751,0.0014598365461703,-0.13381829529314437,8.376111330480013e-05,0
2022,1,3110821,2,3.5558960759093563,0.0011830266803648,0,5.032861335436755,0.0010351483453192,-1.476965259527399,0.00014787833504560015,2
2022,1,3110740,2,4.598879064889622,0.0009957076925147,2,3.855250073950743,0.0009149746363648,0.7436289909388787,8.073305614990009e-05,0
2022,1,3110910,1,2.8652839530682157,0.0012151881877049,1,2.682057391777978,0.0012484810147653,0.18322656129023773,-3.3292827060399854e-05,0
2022,1,3111083,2,3.5278052582666306,0.0020116775428094,2,3.0425198812857275,0.0019626122368872,0.4852853769809031,4.906530592220038e-05,0
2022,1,3110919,2,1.7137625692963183,0.0011454753722794,2,1.586805775202641,0.0011114513513206,0.12695679409367733,3.402402095879992e-05,0
2022,1,3110860,1,3.16237540583929,0.001505980480176,1,3.344537798259418,0.0013466940832343,-0.18216239242012788,0.00015928639694170002,0
2022,1,3110276,3,1.991041039416393,0.0002270548463595,3,1.964385160385255,0.0002270548463595,0.026655879031138197,0.0,0
2022,1,3110566,2,3.169937803679948,0.0031963149869531,2,3.0264280608437835,0.0029347403073821,0.14350974283616447,0.00026157467957099983,0
2022,1,3110109,0,2.8568151613387665,0.0043306029273532,0,3.28465819491169,0.0042298912313683,-0.42784303357292375,0.00010071169598489978,0
2022,1,3110439,0,2.969535181328143,0.0012925898248944,0,2.602372227699556,0.0012622947508735,0.3671629536285872,3.029507402089993e-05,0
2022,1,3111023,2,3.733045478177348,0.0023286652220317,2,4.616293130117939,0.0021669523593906,-0.8832476519405912,0.0001617128626411001,0
2022,1,3111044,1,4.055293966077601,0.0019787039104424,1,5.010130278139786,0.0018555161183526,-0.9548363120621852,0.00012318779208979986,0
2022,1,3110727,2,2.3890888589128,0.0005724367035153,3,2.19098256027694,0.0003753683301739,0.19810629863586016,0.0001970683733414,-1
2022,1,3111082,2,1.910709403047211,0.0011450032060089,2,1.4465644327633056,0.0010076028212878,0.46414497028390533,0.0001374003847211,0
2022,1,3110218,3,5.546211254140689,0.0023125608568646,3,5.395369398723055,0.0023125608568646,0.15084185541763429,0.0,0
2022,1,3110549,2,3.139476562708428,0.0011476285640792,3,2.9037162188820744,0.0010486950671758,0.23576034382635358,9.893349690339999e-05,-1
2022,1,3110666,2,2.1111339680929824,0.0008671952428146,2,2.291081250925043,0.0007020151965642,-0.17994728283206074,0.0001651800462504,0
2022,1,3110162,2,2.1923018541319306,0.0019451687927267,2,2.4513970698778205,0.0017619282542814,-0.2590952157458899,0.00018324053844529994,0
2022,1,3110224,1,2.536040879243855,0.0016823246668123,1,2.5581153702128505,0.0017041730391085,-0.022074490968995608,-2.1848372296200038e-05,0
2022,1,3110209,2,2.4572969044954145,0.0022522522522522,2,2.2130233653808085,0.0022880022880022,0.24427353911460603,-3.575003574999994e-05,0
2022,1,3110177,2,3.3815185716842064,0.0015131194332679,2,2.7390048798511204,0.0014099521991815,0.642513691833086,0.00010316723408639993,0
2022,1,3110366,0,2.894985949551875,0.0019978110939318,0,2.743565794785169,0.0018935774716397,0.151420154766706,0.00010423362229210024,0
2022,1,3111047,0,2.965450779453365,0.0005792020729337,0,2.76040538592941,0.0005029912738635,0.2050453935239549,7.621079907020004e-05,0
2022,1,3110930,0,3.017622396884545,0.0009032598546665,0,2.9134965094592684,0.0008728128932732,0.10412588742527662,3.0446961393299984e-05,0
2022,1,3110065,1,0.9823114141612196,0.0034874065873235,1,0.9797504444772972,0.0035427622474398,0.0025609696839223872,-5.535566011630015e-05,0
2022,1,3110153,2,2.448518431348472,0.0012183430534473,2,3.3683881775938267,0.0011184788687385,-0.9198697462453547,9.986418470879998e-05,0
2022,1,3111024,2,3.2543194363348973,0.0021197364651962,2,3.071466867597333,0.0019765110283586,0.18285256873756417,0.0001432254368375998,0
2022,1,3110349,2,2.510314138582771,0.0010445033013765,2,2.612022585420988,0.0010818069907113,-0.101708446838217,-3.7303689334799994e-05,0
2022,1,3111056,3,2.0790109548326288,0.002688760356417,1,2.133120116408972,0.0018133500078161,-0.05410916157634338,0.0008754103486009002,2
2022,1,3110934,3,2.7376430217331107,0.0025180793132962,1,2.5850132494628038,0.0019722887232221,0.15262977227030694,0.0005457905900741002,2
2022,1,3110915,2,2.8792345209487906,0.0011610159541855,2,2.608455261011461,0.0010697000926203,0.27077925993732954,9.131586156520006e-05,0
2022,1,3110603,2,1.5989711477907227,0.0011462174823083,3,1.6830442030034285,0.0011296056347386,-0.0840730552127058,1.6611847569700114e-05,-1
2022,1,3110617,2,2.32898864857172,0.0015255001213466,2,2.6172763929706178,0.0014388239780882,-0.2882877443988976,8.667614325840009e-05,0
2022,1,3110738,0,2.7244055454958565,0.0026212204893529,0,2.6515060068124816,0.0025510874996712,0.07289953868337484,7.013298968169997e-05,0
2022,1,3110517,0,3.976740792808066,0.0010724198839263,0,4.486789471643489,0.0011039616452182,-0.5100486788354228,-3.154176129189991e-05,0
2022,1,3110636,3,2.0587799268812104,0.0021201571148009,2,2.220709879833817,0.0020755222281735,-0.16192995295260681,4.4634886627399964e-05,1
2022,1,3110574,3,1.2570956649187126,0.0026373895976447,3,1.4449758434512323,0.0026987242394504,-0.1878801785325197,-6.133464180569986e-05,0
2022,1,3110693,2,1.3985707307623283,0.0021908204622631,2,2.365049539140584,0.0021908204622631,-0.9664788083782558,0.0,0
2022,1,3110448,0,2.8656898348746043,0.0012466607301869,0,3.2835571145426576,0.0011171375374402,-0.41786727966805337,0.0001295231927467,0
2022,1,3110616,2,1.736845401648359,0.0029256503211855,2,1.8422763684383985,0.0026076448514914,-0.1054309667900395,0.00031800546969410013,0
2022,1,3111055,1,2.2549105246729466,0.0026301469254489,1,2.3137980916246064,0.0024487574823145,-0.05888756695165975,0.00018138944313439995,0
2022,1,3110037,0,4.114911339023768,0.0020278099652375,0,3.660366192802144,0.0019010718424101,0.45454514622162456,0.00012673812282739988,0
2022,1,3110005,1,2.840268249031839,0.0003266332684149,1,3.10447953061936,0.0003266332684149,-0.26421128158752083,0.0,0
2022,1,3110020,0,1.2806005830320015,0.0007479879125153,2,1.318149337455322,0.0006881488795141,-0.037548754423320396,5.983903300119998e-05,-2
2022,1,3110029,3,3.2487700539934843,0.0011616524179338,1,3.0837166867523824,0.0009984989884487,0.16505336724110187,0.0001631534294850999,2
2022,1,3110084,2,3.4915610660607483,0.0015815704950714,2,3.270856185472545,0.0015018274448997,0.22070488058820326,7.974305017169987e-05,0
2022,1,3110716,0,2.613889250611744,0.0031503504764905,0,2.60162949501139,0.003012522643144,0.012259755600354083,0.00013782783334649997,0
2022,1,3110085,2,2.953597102850369,0.0018368806027608,2,3.032704434407222,0.0016663916845405,-0.07910733155685312,0.00017048891822030003,0
2022,1,3110851,2,2.1406672337723966,0.0008318025855197,2,2.301472376601883,0.0007191626520639,-0.16080514282948632,0.00011263993345579995,0
2022,1,3110550,2,2.541858882457764,0.0022324125590467,2,2.4414911175938783,0.0020713106217959,0.10036776486388588,0.00016110193725079984,0
2022,1,3110635,1,3.4263706009036823,0.0014416748500867,1,3.725765024803105,0.0013998871732726,-0.2993944238994226,4.1787676814099934e-05,0
2022,1,3110507,0,1.931379734792336,0.0021299555364719,2,1.9035953709364413,0.0020226102972333,0.027784363855894778,0.0001073452392386003,-2
2022,1,3110557,2,4.9205722303387285,0.0024695964253035,2,3.811982752994581,0.0023541117003793,1.1085894773441476,0.0001154847249242,0
2022,1,3110706,3,1.4454278045178812,0.0031014420573653,2,1.4702377902351906,0.003033527267788,-0.024809985717309413,6.791478957729989e-05,1
2022,1,3110052,1,4.684913893605255,0.0027143541433817,1,4.804971250837396,0.0026998388805829,-0.12005735723214173,1.4515262798800183e-05,0
2022,1,3110357,2,1.8617452966825496,0.002213914242152,2,1.839167825631296,0.0021303703084859,0.022577471051253628,8.354393366609989e-05,0
2022,1,3110665,0,2.4047529002996617,0.001461824454374,0,2.3881645520599104,0.0013692422389303,0.016588348239751305,9.258221544370011e-05,0
2022,1,3110766,0,4.379110870467227,0.0021068377418913,0,3.4615859215085605,0.0019909616660872,0.9175249489586665,0.00011587607580409998,0
2022,1,3111051,0,4.54580743807147,0.0018854096851177,0,4.256035280153957,0.0017663971136319,0.289772157917513,0.00011901257148580003,0
2022,1,3110291,0,2.527266451862962,0.0012010336858642,2,2.481401940712601,0.0011554968636513,0.045864511150361054,4.553682221290008e-05,-2
2022,1,3110304,0,4.284126368348732,0.0013399365406054,0,4.806255121010018,0.0011791441557327,-0.5221287526612866,0.0001607923848727,0
2022,1,3110063,1,2.26537733231708,0.0024562898240716,1,2.0703657221271112,0.0024290984238051,0.19501161018996882,2.7191400266499827e-05,0
2022,1,3110677,2,2.8890465586035288,0.0013859275053304,2,2.5627100848879016,0.0012579957356076,0.32633647371562713,0.0001279317697228,0
2022,1,3110788,1,1.6142736817846357,0.0038226299694189,3,1.471764456018028,0.0037270642201834,0.14250922576660763,9.556574923549974e-05,-2
2022,1,3110777,1,1.7942003304956686,0.0014550906124608,1,1.5582908907691335,0.0014109969575378,0.2359094397265351,4.409365492299999e-05,0
2022,1,3110770,0,2.9209150504378028,0.0035311779755989,0,2.6948336098988928,0.0034888884190049,0.22608144053891,4.22895565940001e-05,0
2022,1,3110123,1,2.774835941423877,0.0009200662919559,1,2.4658070530735112,0.000866985544343,0.3090288883503658,5.308074761290003e-05,0
2022,1,3110765,0,3.293197020309912,0.0012218601895734,0,3.7630948362586554,0.0011107819905213,-0.46989781594874325,0.0001110781990520998,0
2022,1,3110786,1,2.3220651805000485,0.0013717672019607,1,2.04273779360787,0.0012071551377254,0.2793273868921786,0.00016461206423529998,0
2022,1,3110729,2,2.1979122704577594,0.0023234255271711,2,1.8563467715820952,0.0022647531653739,0.34156549887566423,5.86723617971999e-05,0
2022,1,3110067,1,3.57993557577472,0.0009612757153452,1,3.54246664343252,0.000907600421595,0.03746893234220039,5.3675293750200044e-05,0
2022,1,3110043,1,3.70761520350027,0.001817223645714,1,3.203725670551305,0.001753620818114,0.503889532948965,6.360282760000009e-05,0
2022,1,3110090,2,3.245598284298574,0.0011951493421527,2,2.685582455464727,0.0011745433190121,0.5600158288338473,2.060602314059995e-05,0
2022,1,3110733,0,2.979975023948646,0.00133076233671,0,2.5556856151897382,0.0013579207517449,0.42428940875890797,-2.7158415034899894e-05,0
2022,1,3110352,2,3.3705173998605797,0.001357115160915,2,3.1774736984784053,0.0012676350404151,0.19304370138217442,8.948012049990006e-05,0
2022,1,3110588,0,2.0293758100884256,0.0012191236163639,2,1.8909866845927263,0.0012191236163639,0.13838912549569926,0.0,-2
2022,1,3110850,2,3.62439790352697,0.0021925718621586,2,3.9198614682333695,0.0020299766454143,-0.29546356470639923,0.0001625952167443002,0
2022,1,3110751,2,3.2658006733487026,0.0010287345864766,2,2.8175622862780205,0.0009587526418184,0.4482383870706821,6.998194465820007e-05,0
2022,1,3110463,0,3.231735961033819,0.0017229879946642,0,3.0743196412698137,0.0016674077367718,0.1574163197640055,5.5580257892400096e-05,0
2022,1,3110137,3,2.52172489774281,0.0019487405697573,3,2.578321836845396,0.0019245701440859,-0.056596939102585786,2.4170425671400046e-05,0
2022,1,3110787,0,2.569277055823377,0.0019711729000229,0,2.793987733536466,0.0019190254688054,-0.22471067771308872,5.2147431217500076e-05,0
2022,1,3111021,2,2.6645355216905013,0.0019797827789735,2,2.601448634753281,0.0018811020174048,0.06308688693722031,9.868076156870011e-05,0
2022,1,3110356,2,3.966373053502011,0.0010287864239383,2,3.808929238355416,0.0009308067645156,0.15744381514659533,9.797965942269992e-05,0
2022,1,3110656,2,2.150852088404385,0.0023874505297465,2,2.086181409839025,0.0021992282888121,0.06467067856536035,0.00018822224093440008,0
2022,1,3110548,0,4.125494777164555,0.0014387981180873,0,4.8629742614479,0.0014211441534482,-0.7374794842833454,1.7653964639100005e-05,0
