"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20231","R","전통시장","3130122","밤나무골시장","LL","다이나믹","100","48","104","52"
"20232","R","전통시장","3130122","밤나무골시장","LL","다이나믹","99","48","106","52"
"20233","R","전통시장","3130191","홍대 걷고싶은 거리","LL","다이나믹","80","48","107","52"
"20231","R","전통시장","3130191","홍대 걷고싶은 거리","LL","다이나믹","79","49","104","52"
"20232","R","전통시장","3130191","홍대 걷고싶은 거리","LL","다이나믹","80","48","106","52"
"20233","R","전통시장","3130192","동진시장","LL","다이나믹","103","46","107","52"
"20231","R","전통시장","3130192","동진시장","HL","상권축소","104","39","104","52"
"20232","R","전통시장","3130192","동진시장","LL","다이나믹","105","41","106","52"
"20233","R","전통시장","3130193","신수시장","HL","상권축소","193","38","107","52"
"20231","R","전통시장","3130193","신수시장","HL","상권축소","196","39","104","52"
"20232","R","전통시장","3130193","신수시장","HL","상권축소","198","39","106","52"
"20233","R","전통시장","3130021","신설종합시장","HL","상권축소","187","52","107","52"
"20231","R","전통시장","3130021","신설종합시장","HH","정체","192","52","104","52"
"20232","R","전통시장","3130021","신설종합시장","HL","상권축소","195","52","106","52"
"20233","R","전통시장","3130022","숭례문수입상가(남대문시장)","HH","정체","211","78","107","52"
"20231","R","전통시장","3130022","숭례문수입상가(남대문시장)","HH","정체","208","76","104","52"
"20232","R","전통시장","3130022","숭례문수입상가(남대문시장)","HH","정체","210","77","106","52"
"20233","R","전통시장","3130024","남대문시장(자유상가)","HH","정체","160","73","107","52"
"20231","R","전통시장","3130024","남대문시장(자유상가)","HH","정체","156","72","104","52"
"20232","R","전통시장","3130024","남대문시장(자유상가)","HH","정체","157","73","106","52"
"20233","R","전통시장","3130212","공항시장","HH","정체","159","67","107","52"
"20231","R","전통시장","3130212","공항시장","HH","정체","152","67","104","52"
"20232","R","전통시장","3130212","공항시장","HH","정체","155","67","106","52"
"20233","R","전통시장","3130213","방신전통시장","HH","정체","128","53","107","52"
"20231","R","전통시장","3130213","방신전통시장","HH","정체","126","52","104","52"
"20232","R","전통시장","3130213","방신전통시장","HL","상권축소","127","52","106","52"
"20233","R","전통시장","3130214","송화벽화시장(송화골목시장)","HH","정체","111","58","107","52"
"20231","R","전통시장","3130214","송화벽화시장(송화골목시장)","HH","정체","107","58","104","52"
"20232","R","전통시장","3130214","송화벽화시장(송화골목시장)","HH","정체","108","58","106","52"
"20233","R","전통시장","3130047","테크노상가(엘리시움)","HH","정체","121","66","107","52"
"20231","R","전통시장","3130047","테크노상가(엘리시움)","HH","정체","115","65","104","52"
"20232","R","전통시장","3130047","테크노상가(엘리시움)","HH","정체","118","66","106","52"
"20233","R","전통시장","3130048","동평화시장","HH","정체","128","66","107","52"
"20231","R","전통시장","3130048","동평화시장","HH","정체","123","65","104","52"
"20232","R","전통시장","3130048","동평화시장","HH","정체","125","66","106","52"
"20233","R","전통시장","3130124","번동시장","HH","정체","129","86","107","52"
"20231","R","전통시장","3130124","번동시장","HH","정체","123","86","104","52"
"20232","R","전통시장","3130124","번동시장","HH","정체","126","86","106","52"
"20233","R","전통시장","3130125","장위전통시장","HH","정체","150","65","107","52"
"20231","R","전통시장","3130125","장위전통시장","HH","정체","144","64","104","52"
"20232","R","전통시장","3130125","장위전통시장","HH","정체","146","65","106","52"
"20233","R","전통시장","3130126","새석관시장","HL","상권축소","151","50","107","52"
"20231","R","전통시장","3130126","새석관시장","HL","상권축소","145","50","104","52"
"20232","R","전통시장","3130126","새석관시장","HL","상권축소","148","50","106","52"
"20233","R","전통시장","3130127","석관시장","HL","상권축소","117","51","107","52"
"20231","R","전통시장","3130127","석관시장","HL","상권축소","132","47","104","52"
"20232","R","전통시장","3130127","석관시장","HL","상권축소","120","51","106","52"
"20233","R","전통시장","3130128","돌곶이시장(석관황금시장)","LL","다이나믹","107","46","107","52"
"20231","R","전통시장","3130128","돌곶이시장(석관황금시장)","LL","다이나믹","101","46","104","52"
"20232","R","전통시장","3130128","돌곶이시장(석관황금시장)","LL","다이나믹","104","46","106","52"
"20233","R","전통시장","3130129","장미원골목시장","HH","정체","110","54","107","52"
"20231","R","전통시장","3130129","장미원골목시장","LH","상권확장","103","55","104","52"
"20232","R","전통시장","3130129","장미원골목시장","HH","정체","109","54","106","52"
"20233","R","전통시장","3130130","수유북부골목시장","HL","상권축소","170","38","107","52"
"20231","R","전통시장","3130130","수유북부골목시장","HL","상권축소","164","38","104","52"
"20232","R","전통시장","3130130","수유북부골목시장","HL","상권축소","167","38","106","52"
"20233","R","전통시장","3130209","목사랑시장(목4동시장)","LL","다이나믹","101","45","107","52"
"20231","R","전통시장","3130209","목사랑시장(목4동시장)","LL","다이나믹","95","44","104","52"
"20232","R","전통시장","3130209","목사랑시장(목4동시장)","LL","다이나믹","98","45","106","52"
"20233","R","전통시장","3130210","목2동시장","HH","정체","131","54","107","52"
"20231","R","전통시장","3130210","목2동시장","HH","정체","132","53","104","52"
"20232","R","전통시장","3130210","목2동시장","HH","정체","131","54","106","52"
"20231","R","전통시장","3130211","신정2동 골목시장(오목교중앙시장)","HH","정체","117","61","104","52"
"20232","R","전통시장","3130211","신정2동 골목시장(오목교중앙시장)","HH","정체","119","60","106","52"
"20192","A","골목상권","3110359","수유시장옆","LL","다이나믹","81","38","93","49"
"20192","A","골목상권","3110337","아카데미하우스","LL","다이나믹","87","44","93","49"
"20192","A","골목상권","3110396","쌍문역1번(쌍리단길)","HH","정체","93","50","93","49"
"20192","A","골목상권","3110434","태릉입구역 4번","LL","다이나믹","85","47","93","49"
"20192","A","골목상권","3110415","수락산역 4번","LL","다이나믹","87","43","93","49"
"20192","A","골목상권","3110426","상계2동주민센터","LL","다이나믹","79","43","93","49"
"20192","D","발달상권","3120085","은행사거리","LL","다이나믹","82","48","93","49"
"20192","A","골목상권","3110458","선일여고","LL","다이나믹","75","40","93","49"
"20192","A","골목상권","3110490","녹번동근린공원","LH","상권확장","78","49","93","49"
"20192","A","골목상권","3110481","불광역 7번","HL","상권축소","96","45","93","49"
"20192","A","골목상권","3110480","연신내역 3번","HH","정체","103","51","93","49"
"20192","A","골목상권","3110479","연신내역 2번","HL","상권축소","105","47","93","49"
"20192","A","골목상권","3110498","증산역 1번","LL","다이나믹","77","48","93","49"
"20192","A","골목상권","3110530","아현역 1번","HH","정체","93","59","93","49"
"20192","D","발달상권","3120096","이화여대(이대역, 이대)","HL","상권축소","94","47","93","49"
"20192","A","골목상권","3110512","연희지하차도","HH","정체","94","50","93","49"
"20192","A","골목상권","3110535","영천시장입구","HH","정체","101","58","93","49"
"20192","A","골목상권","3110527","홍제역 2번","HH","정체","101","50","93","49"
"20192","A","골목상권","3110591","충정로역 6번","HH","정체","100","56","93","49"
"20192","R","전통시장","3130195","도화동 상점가","HH","정체","94","53","93","49"
"20192","A","골목상권","3110561","상수역 4번","LL","다이나믹","70","47","93","49"
"20192","D","발달상권","3120102","서교동(홍대)","LL","다이나믹","80","47","93","49"
"20192","A","골목상권","3110554","망원역 1번","LL","다이나믹","67","46","93","49"
"20192","R","전통시장","3130194","용강동 상점가","HH","정체","104","56","93","49"
"20192","D","발달상권","3120101","합정역","LL","다이나믹","70","48","93","49"
"20192","D","발달상권","3120114","목동신시가지","LL","다이나믹","78","47","93","49"
"20192","A","골목상권","3110608","신월2동주민센터","HL","상권축소","93","45","93","49"
"20192","R","전통시장","3130199","신월3동 골목시장","HL","상권축소","115","39","93","49"
"20192","A","골목상권","3110615","신서초등학교","LL","다이나믹","90","43","93","49"
"20192","A","골목상권","3110623","갈산공원","LL","다이나믹","87","40","93","49"
"20192","A","골목상권","3110674","강서구청가양동별관","LL","다이나믹","91","42","93","49"
"20192","A","골목상권","3110634","송정역 3번","LL","다이나믹","84","39","93","49"
"20192","A","골목상권","3110654","까치산역 4번","LL","다이나믹","90","42","93","49"
"20192","A","골목상권","3110658","화곡초등학교","HL","상권축소","99","49","93","49"
"20192","D","발달상권","3120126","디지털단지오거리","HL","상권축소","96","44","93","49"
"20192","A","골목상권","3110714","구로4동주민센터","HL","상권축소","94","45","93","49"
"20192","A","골목상권","3110712","남구로역 5번","HL","상권축소","95","45","93","49"
"20192","A","골목상권","3110720","대림역 2번","LL","다이나믹","87","39","93","49"
"20192","A","골목상권","3110684","서울공연예술고등학교","LL","다이나믹","78","42","93","49"
"20192","A","골목상권","3110689","오류동역 3번","LL","다이나믹","89","42","93","49"
"20192","A","골목상권","3110725","가산동주민센터","HH","정체","96","53","93","49"
"20192","D","발달상권","3120132","독산동","LL","다이나믹","86","47","93","49"
