기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
20231,A,골목상권,3110998,은곡마을(은곡마을공원),LL,다이나믹,61,33,104,52
20232,A,골목상권,3110998,은곡마을(은곡마을공원),LL,다이나믹,63,34,106,52
20233,A,골목상권,3110999,윗방죽마을공원,LL,다이나믹,58,29,107,52
20231,A,골목상권,3110999,윗방죽마을공원,LL,다이나믹,53,28,104,52
20232,A,골목상권,3110999,윗방죽마을공원,LL,다이나믹,55,29,106,52
20233,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),HH,정체,115,68,107,52
20231,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),HH,정체,110,68,104,52
20232,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),HH,정체,114,68,106,52
20233,A,골목상권,3111001,아래방죽마을공원(율현초등학교),LL,다이나믹,48,38,107,52
20231,A,골목상권,3111001,아래방죽마을공원(율현초등학교),LL,다이나믹,45,40,104,52
20232,A,골목상권,3111001,아래방죽마을공원(율현초등학교),LL,다이나믹,47,40,106,52
20233,A,골목상권,3110837,숭실대입구역 1번,LH,상권확장,93,54,107,52
20231,A,골목상권,3110837,숭실대입구역 1번,LH,상권확장,93,52,104,52
20232,A,골목상권,3110837,숭실대입구역 1번,LH,상권확장,94,53,106,52
20233,A,골목상권,3110838,상도1동주민센터앞,LH,상권확장,90,59,107,52
20231,A,골목상권,3110838,상도1동주민센터앞,LH,상권확장,87,58,104,52
20232,A,골목상권,3110838,상도1동주민센터앞,LH,상권확장,89,59,106,52
20233,A,골목상권,3110839,숭실대입구역 4번,LL,다이나믹,99,51,107,52
20231,A,골목상권,3110839,숭실대입구역 4번,LL,다이나믹,99,51,104,52
20232,A,골목상권,3110839,숭실대입구역 4번,LL,다이나믹,98,51,106,52
20233,A,골목상권,3110888,청룡동주민센터,LH,상권확장,89,57,107,52
20231,A,골목상권,3110888,청룡동주민센터,LH,상권확장,88,56,104,52
20232,A,골목상권,3110888,청룡동주민센터,LH,상권확장,90,56,106,52
20233,A,골목상권,3110917,서초소방서,HH,정체,138,56,107,52
20231,A,골목상권,3110917,서초소방서,HH,정체,135,56,104,52
20232,A,골목상권,3110917,서초소방서,HH,정체,137,56,106,52
20233,A,골목상권,3110918,방배역 3번,LL,다이나믹,88,46,107,52
20231,A,골목상권,3110918,방배역 3번,LL,다이나믹,84,46,104,52
20232,A,골목상권,3110918,방배역 3번,LL,다이나믹,87,46,106,52
20233,A,골목상권,3110919,내방역 8번,LL,다이나믹,90,52,107,52
20231,A,골목상권,3110919,내방역 8번,LL,다이나믹,89,48,104,52
20232,A,골목상권,3110919,내방역 8번,LL,다이나믹,91,49,106,52
20233,A,골목상권,3110920,방배역 2번(백석예술대학교),HL,상권축소,233,49,107,52
20231,A,골목상권,3110920,방배역 2번(백석예술대학교),HL,상권축소,227,49,104,52
20232,A,골목상권,3110920,방배역 2번(백석예술대학교),HL,상권축소,230,49,106,52
20233,A,골목상권,3110874,원신초등학교(구세군관악영문교회),HH,정체,127,60,107,52
20231,A,골목상권,3110874,원신초등학교(구세군관악영문교회),HH,정체,119,61,104,52
20232,A,골목상권,3110874,원신초등학교(구세군관악영문교회),HH,정체,123,61,106,52
20233,A,골목상권,3110875,보라매동주민센터(당곡고등학교),LL,다이나믹,77,41,107,52
20231,A,골목상권,3110875,보라매동주민센터(당곡고등학교),LL,다이나믹,76,41,104,52
20232,A,골목상권,3110875,보라매동주민센터(당곡고등학교),LL,다이나믹,77,40,106,52
20233,A,골목상권,3110876,서원동주민센터(신관중학교),HH,정체,154,54,107,52
20231,A,골목상권,3110876,서원동주민센터(신관중학교),HH,정체,147,54,104,52
20232,A,골목상권,3110876,서원동주민센터(신관중학교),HH,정체,146,54,106,52
20233,A,골목상권,3111089,상일여고(상일초등학교),LH,상권확장,101,52,107,52
20231,A,골목상권,3111089,상일여고(상일초등학교),LL,다이나믹,101,51,104,52
20232,A,골목상권,3111089,상일여고(상일초등학교),LH,상권확장,102,52,106,52
20233,A,골목상권,3111090,강일동주민센터,LL,다이나믹,72,40,107,52
20231,A,골목상권,3111090,강일동주민센터,LL,다이나믹,70,39,104,52
20232,A,골목상권,3111090,강일동주민센터,LL,다이나믹,71,40,106,52
20233,A,골목상권,3111061,암사역 1번,HL,상권축소,108,45,107,52
20231,A,골목상권,3111061,암사역 1번,LL,다이나믹,104,45,104,52
20232,A,골목상권,3111061,암사역 1번,HL,상권축소,106,45,106,52
20233,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),HL,상권축소,112,47,107,52
20231,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),HL,상권축소,107,47,104,52
20232,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),HL,상권축소,107,47,106,52
20233,A,골목상권,3110889,봉천역 6번,LL,다이나믹,79,39,107,52
20231,A,골목상권,3110889,봉천역 6번,LL,다이나믹,78,40,104,52
20232,A,골목상권,3110889,봉천역 6번,LL,다이나믹,82,39,106,52
20233,A,골목상권,3110890,봉천역 1번(관악초등학교),LL,다이나믹,103,45,107,52
20231,A,골목상권,3110890,봉천역 1번(관악초등학교),LL,다이나믹,98,44,104,52
20232,A,골목상권,3110890,봉천역 1번(관악초등학교),LL,다이나믹,100,44,106,52
20233,A,골목상권,3110891,구암초등학교,LL,다이나믹,92,44,107,52
20231,A,골목상권,3110891,구암초등학교,LL,다이나믹,91,43,104,52
20232,A,골목상권,3110891,구암초등학교,LL,다이나믹,95,43,106,52
20233,A,골목상권,3110957,언북중학교,LL,다이나믹,75,44,107,52
20231,A,골목상권,3110957,언북중학교,LL,다이나믹,75,43,104,52
20232,A,골목상권,3110957,언북중학교,LL,다이나믹,77,44,106,52
20233,A,골목상권,3110958,역삼역 4번,LL,다이나믹,102,38,107,52
20231,A,골목상권,3110958,역삼역 4번,LL,다이나믹,98,38,104,52
20232,A,골목상권,3110958,역삼역 4번,LL,다이나믹,101,38,106,52
20233,A,골목상권,3110959,신구중학교,HH,정체,132,57,107,52
20231,A,골목상권,3110959,신구중학교,HH,정체,129,58,104,52
20232,A,골목상권,3110959,신구중학교,HH,정체,135,58,106,52
20233,A,골목상권,3110960,은광여고,HL,상권축소,114,50,107,52
20231,A,골목상권,3110960,은광여고,HL,상권축소,106,50,104,52
20232,A,골목상권,3110960,은광여고,HL,상권축소,109,50,106,52
20233,A,골목상권,3111014,송파나루역 2번,LL,다이나믹,92,50,107,52
20231,A,골목상권,3111014,송파나루역 2번,LL,다이나믹,90,49,104,52
20232,A,골목상권,3111014,송파나루역 2번,LL,다이나믹,93,49,106,52
20233,A,골목상권,3111015,석촌역 3번,LL,다이나믹,99,47,107,52
20231,A,골목상권,3111015,석촌역 3번,LL,다이나믹,94,47,104,52
20232,A,골목상권,3111015,석촌역 3번,LL,다이나믹,95,47,106,52
20233,A,골목상권,3111016,송파역 2번,HL,상권축소,122,41,107,52
20231,A,골목상권,3111016,송파역 2번,HL,상권축소,119,41,104,52
20232,A,골목상권,3111016,송파역 2번,HL,상권축소,119,41,106,52
20233,A,골목상권,3111038,보인중학교,HL,상권축소,110,48,107,52
20231,A,골목상권,3111038,보인중학교,HL,상권축소,105,48,104,52
20232,A,골목상권,3111038,보인중학교,HL,상권축소,107,48,106,52
20233,A,골목상권,3111039,벌말어린이공원,HL,상권축소,110,50,107,52
20231,A,골목상권,3111039,벌말어린이공원,HL,상권축소,110,50,104,52
20232,A,골목상권,3111039,벌말어린이공원,HL,상권축소,110,50,106,52
20233,A,골목상권,3110843,사당5동주민센터,HL,상권축소,112,50,107,52
20231,A,골목상권,3110843,사당5동주민센터,HL,상권축소,107,50,104,52
20232,A,골목상권,3110843,사당5동주민센터,HL,상권축소,110,50,106,52
20233,A,골목상권,3110844,흑석2치안센터,LH,상권확장,102,69,107,52
20231,A,골목상권,3110844,흑석2치안센터,HH,정체,139,58,104,52
20232,A,골목상권,3110844,흑석2치안센터,LH,상권확장,98,69,106,52
20233,A,골목상권,3111063,강동구립 천호도서관,LL,다이나믹,104,44,107,52
20231,A,골목상권,3111063,강동구립 천호도서관,LL,다이나믹,101,44,104,52
20232,A,골목상권,3111063,강동구립 천호도서관,LL,다이나믹,102,44,106,52
20233,A,골목상권,3111064,둔촌동역 4번,LL,다이나믹,98,41,107,52
20231,A,골목상권,3111064,둔촌동역 4번,LL,다이나믹,102,41,104,52
20232,A,골목상권,3111064,둔촌동역 4번,LL,다이나믹,103,41,106,52
20233,A,골목상권,3111065,천일초등학교,LL,다이나믹,95,47,107,52
20231,A,골목상권,3111065,천일초등학교,LL,다이나믹,90,47,104,52
20232,A,골목상권,3111065,천일초등학교,LL,다이나믹,93,47,106,52
20233,A,골목상권,3110961,언주역 3번,LL,다이나믹,86,44,107,52
20231,A,골목상권,3110961,언주역 3번,LL,다이나믹,79,43,104,52
20232,A,골목상권,3110961,언주역 3번,LL,다이나믹,81,44,106,52
20233,A,골목상권,3110962,도산공원북측,LL,다이나믹,76,46,107,52
20231,A,골목상권,3110962,도산공원북측,LL,다이나믹,72,46,104,52
20232,A,골목상권,3110962,도산공원북측,LL,다이나믹,75,46,106,52
20233,A,골목상권,3110963,역삼월드메르디앙아파트,LH,상권확장,107,55,107,52
20231,A,골목상권,3110963,역삼월드메르디앙아파트,LH,상권확장,99,55,104,52
20232,A,골목상권,3110963,역삼월드메르디앙아파트,LH,상권확장,102,55,106,52
20233,A,골목상권,3110964,싸리고개근린공원,LL,다이나믹,50,50,107,52
20231,A,골목상권,3110964,싸리고개근린공원,LL,다이나믹,45,51,104,52
20232,A,골목상권,3110964,싸리고개근린공원,LL,다이나믹,48,51,106,52
20233,A,골목상권,3110965,언주역 6번,LL,다이나믹,84,45,107,52
20231,A,골목상권,3110965,언주역 6번,LL,다이나믹,82,46,104,52
20232,A,골목상권,3110965,언주역 6번,LL,다이나믹,81,46,106,52
20233,A,골목상권,3111035,오금공원(오주중학교),LH,상권확장,105,53,107,52
20231,A,골목상권,3111035,오금공원(오주중학교),LH,상권확장,101,53,104,52
20232,A,골목상권,3111035,오금공원(오주중학교),LH,상권확장,104,53,106,52
20233,A,골목상권,3110821,보라매역 2번,LL,다이나믹,100,52,107,52
20231,A,골목상권,3110821,보라매역 2번,LL,다이나믹,97,51,104,52
20232,A,골목상권,3110821,보라매역 2번,LL,다이나믹,97,51,106,52
20233,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),LH,상권확장,83,57,107,52
20231,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),LH,상권확장,77,56,104,52
20232,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),LH,상권확장,80,57,106,52
20233,A,골목상권,3110866,난우중학교,LL,다이나믹,101,48,107,52
20231,A,골목상권,3110866,난우중학교,LL,다이나믹,94,49,104,52
20232,A,골목상권,3110866,난우중학교,LL,다이나믹,98,49,106,52
20233,A,골목상권,3110845,사당종합체육관,HH,정체,128,55,107,52
20231,A,골목상권,3110845,사당종합체육관,HL,상권축소,130,52,104,52
20232,A,골목상권,3110845,사당종합체육관,HH,정체,128,56,106,52
20233,A,골목상권,3110846,남성역 1번,LL,다이나믹,103,50,107,52
20231,A,골목상권,3110846,남성역 1번,LL,다이나믹,102,50,104,52
20232,A,골목상권,3110846,남성역 1번,LL,다이나믹,103,50,106,52
20233,A,골목상권,3110847,예술인마을,LL,다이나믹,88,46,107,52
20231,A,골목상권,3110847,예술인마을,LL,다이나믹,83,46,104,52
20232,A,골목상권,3110847,예술인마을,LL,다이나믹,86,46,106,52
20233,A,골목상권,3110895,샤로수길,LL,다이나믹,78,51,107,52
20231,A,골목상권,3110895,샤로수길,LL,다이나믹,77,51,104,52
20232,A,골목상권,3110895,샤로수길,LL,다이나믹,77,51,106,52
20233,A,골목상권,3111066,암사동성당(효정하나플러스아파트),HL,상권축소,110,48,107,52
20231,A,골목상권,3111066,암사동성당(효정하나플러스아파트),HL,상권축소,107,48,104,52
20232,A,골목상권,3111066,암사동성당(효정하나플러스아파트),HL,상권축소,108,48,106,52
20233,A,골목상권,3111067,강동구립성내도서관,LL,다이나믹,101,44,107,52
20231,A,골목상권,3111067,강동구립성내도서관,LL,다이나믹,97,44,104,52
20232,A,골목상권,3111067,강동구립성내도서관,LL,다이나믹,98,44,106,52
20233,A,골목상권,3111068,강동성심병원,LL,다이나믹,87,49,107,52
20231,A,골목상권,3111068,강동성심병원,LL,다이나믹,93,46,104,52
20232,A,골목상권,3111068,강동성심병원,LL,다이나믹,95,46,106,52
20233,A,골목상권,3111069,천호1동주민센터,LL,다이나믹,102,45,107,52
20231,A,골목상권,3111069,천호1동주민센터,LL,다이나믹,96,45,104,52
20232,A,골목상권,3111069,천호1동주민센터,LL,다이나믹,100,45,106,52
20233,A,골목상권,3111036,투구봉어린이공원,HL,상권축소,128,46,107,52
20231,A,골목상권,3111036,투구봉어린이공원,HL,상권축소,126,46,104,52
20232,A,골목상권,3111036,투구봉어린이공원,HL,상권축소,129,46,106,52
20233,A,골목상권,3110840,중앙대학교,LH,상권확장,96,55,107,52
20231,A,골목상권,3110840,중앙대학교,LH,상권확장,94,54,104,52
20232,A,골목상권,3110840,중앙대학교,LH,상권확장,97,55,106,52
20233,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),LL,다이나믹,106,47,107,52
20231,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),LL,다이나믹,102,47,104,52
20232,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),LL,다이나믹,103,47,106,52
20233,A,골목상권,3110868,남부초등학교,LL,다이나믹,95,44,107,52
20231,A,골목상권,3110868,남부초등학교,LL,다이나믹,90,44,104,52
20232,A,골목상권,3110868,남부초등학교,LL,다이나믹,93,44,106,52
20233,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",LL,다이나믹,91,51,107,52
20231,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",LL,다이나믹,87,51,104,52
20232,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",LL,다이나믹,89,51,106,52
20233,A,골목상권,3110870,신림주공2단지(광신고등학교),HL,상권축소,109,39,107,52
20231,A,골목상권,3110870,신림주공2단지(광신고등학교),LL,다이나믹,101,39,104,52
20232,A,골목상권,3110870,신림주공2단지(광신고등학교),HL,상권축소,106,39,106,52
20233,A,골목상권,3110896,관악우성아파트,HL,상권축소,120,50,107,52
20231,A,골목상권,3110896,관악우성아파트,HL,상권축소,123,48,104,52
20232,A,골목상권,3110896,관악우성아파트,HL,상권축소,122,49,106,52
20233,A,골목상권,3110897,서울대입구역 8번,LL,다이나믹,93,47,107,52
20231,A,골목상권,3110897,서울대입구역 8번,LL,다이나믹,90,47,104,52
20232,A,골목상권,3110897,서울대입구역 8번,LL,다이나믹,91,47,106,52
20233,A,골목상권,3110974,언주중학교,LL,다이나믹,87,40,107,52
20231,A,골목상권,3110974,언주중학교,LL,다이나믹,80,41,104,52
20232,A,골목상권,3110974,언주중학교,LL,다이나믹,86,40,106,52
20233,A,골목상권,3110975,매봉역 1번,LH,상권확장,107,58,107,52
20231,A,골목상권,3110975,매봉역 1번,LH,상권확장,100,58,104,52
20232,A,골목상권,3110975,매봉역 1번,LH,상권확장,104,58,106,52
20233,A,골목상권,3110976,언북초등학교,LL,다이나믹,96,43,107,52
20231,A,골목상권,3110976,언북초등학교,LL,다이나믹,90,43,104,52
20232,A,골목상권,3110976,언북초등학교,LL,다이나믹,93,43,106,52
20233,A,골목상권,3110977,논현로18길,HL,상권축소,129,47,107,52
20231,A,골목상권,3110977,논현로18길,HL,상권축소,121,48,104,52
20232,A,골목상권,3110977,논현로18길,HL,상권축소,124,48,106,52
20233,A,골목상권,3111070,천호초등학교,LL,다이나믹,97,43,107,52
20231,A,골목상권,3111070,천호초등학교,LL,다이나믹,94,43,104,52
20232,A,골목상권,3111070,천호초등학교,LL,다이나믹,96,43,106,52
20233,A,골목상권,3111071,천동초등학교,HL,상권축소,119,44,107,52
20231,A,골목상권,3111071,천동초등학교,HL,상권축소,109,44,104,52
20232,A,골목상권,3111071,천동초등학교,HL,상권축소,114,44,106,52
